60495	HPSE2	60495	HPSE2	10	100216834	100995632	-
114294	LACTB	114294	LACTB	15	63413999	63434260	+
3248	HPGD	3248	HPGD	4	175411328	175444049	-
3898	LAD1	3898	LAD1	1	201349966	201368669	-
3250	HPR	3250	HPR	16	72097125	72111145	+
3903	LAIR1	3903	LAIR1	19	54865235	54882241	-
3257	HPS1	3257	HPS1	10	100175955	100206720	-
3904	LAIR2	3904	LAIR2	19	55014013	55021900	+
3249	HPN	3249	HPN	19	35531410	35557481	+
3902	LAG3	3902	LAG3	12	6881670	6887621	+
3251	HPRT1	3251	HPRT1	X	133594175	133634698	+
8270	LAGE3	8270	LAGE3	X	153705241	153707596	-
3265	HRAS	3265	HRAS	11	532242	535561	-
10319	LAMC3	10319	LAMC3	9	133884504	133968446	+
646962	HRCT1	646962	HRCT1	9	35906189	35907138	+
117245	HRASLS5	117245	HRASLS5	11	63228876	63258680	-
3915	LAMC1	3915	LAMC1	1	182992572	183114727	+
57110	HRASLS	57110	HRASLS	3	192948030	193025102	+
3918	LAMC2	3918	LAMC2	1	183147952	183214262	+
10855	HPSE	10855	HPSE	4	84213614	84256306	-
3911	LAMA5	3911	LAMA5	20	60884116	60942368	-
3262	HPVC1	3262	HPVC1	7	54268917	54270114	-
3912	LAMB1	3912	LAMB1	7	107564244	107643804	-
3910	LAMA4	3910	LAMA4	6	112429134	112575924	-
3240	HP	3240	HP	16	72088470	72094955	+
3914	LAMB3	3914	LAMB3	1	209788215	209825820	-
54979	HRASLS2	54979	HRASLS2	11	63320242	63330855	-
22798	LAMB4	22798	LAMB4	7	107663996	107770801	-
3263	HPX	3263	HPX	11	6452268	6462254	-
22973	LAMB2L	22973	LAMB2P1	3	49190292	49191834	-
93668	HPYR1	93668	HPYR1	8	133572745	133573726	-
3913	LAMB2	3913	LAMB2	3	49158547	49170599	-
149047	MGC27382	149047	MGC27382	1	78695283	78835149	+
219557	MGC26647	219557	C7orf62	7	88423420	88425031	-
84789	MGC2889	84789	MGC2889	3	192959568	192961761	+
65996	MGC2752	65996	CENPBD1P1	19	59086766	59095762	+
154089	MGC34034	154089	LINC01312	6	134142285	134175130	+
51237	MGC29506	51237	MZB1	5	138723257	138725605	-
10247	HRSP12	10247	RIDA	8	99114567	99129418	-
146713	HRNBP3	146713	RBFOX3	17	77085427	77512230	-
388697	HRNR	388697	HRNR	1	152184552	152196672	-
3273	HRG	3273	HRG	3	186383747	186396023	+
3269	HRH1	3269	HRH1	3	11178779	11304939	+
3270	HRC	3270	HRC	19	49654455	49658686	-
59340	HRH4	59340	HRH4	18	22040593	22059921	+
8739	HRK	8739	HRK	12	117298225	117319232	-
3274	HRH2	3274	HRH2	5	175084847	175136239	+
11255	HRH3	11255	HRH3	20	60790017	60795323	-
222537	HS3ST5	222537	HS3ST5	6	114376750	114663540	-
64711	HS3ST6	64711	HS3ST6	16	1961464	1968231	-
9653	HS2ST1	9653	HS2ST1	1	87380335	87575681	+
9957	HS3ST1	9957	HS3ST1	4	11399988	11431255	-
55806	HR	55806	HR	8	21971932	21988566	-
64342	HS1BP3	64342	HS1BP3	2	20817564	20850867	-
9953	HS3ST3B1	9953	HS3ST3B1	17	14204367	14252721	+
9951	HS3ST4	9951	HS3ST4	16	25703347	26149009	+
9956	HS3ST2	9956	HS3ST2	16	22825860	22927659	+
9955	HS3ST3A1	9955	HS3ST3A1	17	13399006	13505244	-
8577	TMEFF1	8577	TMEFF1	9	103235520	103339918	+
23063	WAPAL	23063	WAPL	10	88195013	88281541	-
91664	ZNF845	91664	ZNF845	19	53837002	53858122	+
23671	TMEFF2	23671	TMEFF2	2	192770615	193059645	-
51322	WAC	51322	WAC	10	28821355	28912041	+
284391	ZNF844	284391	ZNF844	19	12175546	12188626	+
3028	HSD17B10	3028	HSD17B10	X	53458206	53461323	-
55273	TMEM100	55273	TMEM100	17	53796988	53809482	-
7453	WARS	7453	WARS	14	100800125	100842680	-
283933	ZNF843	283933	ZNF843	16	31446885	31454348	-
84336	TMEM101	84336	TMEM101	17	42088556	42100519	-
10352	WARS2	10352	WARS2	1	119573839	119683404	-
284371	ZNF841	284371	ZNF841	19	52567719	52599021	-
100302736	TMED7-TICAM2	100302736	TMED7-TICAM2	5	114914339	114961876	-
220001	VWCE	220001	VWCE	11	61025758	61062788	-
55769	ZNF83	55769	ZNF83	19	53115617	53193834	-
51014	TMED7	51014	TMED7	5	114948905	114961876	-
375567	VWC2	375567	VWC2	7	49813257	49961546	+
55778	ZNF839	55778	ZNF839	14	102783714	102809511	+
283578	TMED8	283578	TMED8	14	77805102	77843396	-
7450	VWF	7450	VWF	12	6058040	6233836	-
116412	ZNF837	116412	ZNF837	19	58878990	58892389	-
54732	TMED9	54732	TMED9	5	177019213	177023108	+
221806	VWDE	221806	VWDE	7	12370509	12443852	-
440498	HSBP1L1	440498	HSBP1L1	18	77724582	77730822	+
3281	HSBP1	3281	HSBP1	16	83841508	83846607	+
90161	HS6ST2	90161	HS6ST2	X	131760038	132095423	-
402117	VWC2L	402117	VWC2L	2	215276292	215440774	+
266722	HS6ST3	266722	HS6ST3	13	96743093	97491816	+
146456	TMED6	146456	TMED6	16	69377149	69385712	-
90113	VWA5B2	90113	VWA5B2	3	183948317	183960117	+
3290	HSD11B1	3290	HSD11B1	1	209859525	209908295	+
3291	HSD11B2	3291	HSD11B2	16	67465036	67471456	+
54753	ZNF853	54753	ZNF853	7	6655398	6663921	+
150274	HSCB	150274	HSCB	22	29138008	29153506	+
7637	ZNF84	7637	ZNF84	12	133613878	133639885	+
374875	HSD11B1L	374875	HSD11B1L	19	5680776	5688534	+
162993	ZNF846	162993	ZNF846	19	9867845	9896834	-
9394	HS6ST1	9394	HS6ST1	2	129023054	129076171	-
284114	TMEM102	284114	TMEM102	17	7338762	7340998	+
66000	TMEM108	66000	TMEM108	3	132757171	133116619	+
7454	WAS	7454	WAS	X	48542186	48549818	+
169834	ZNF883	169834	ZNF883	9	115759400	115774472	-
79073	TMEM109	79073	TMEM109	11	60681351	60690915	+
8976	WASL	8976	WASL	7	123321981	123389125	-
400713	ZNF880	400713	ZNF880	19	52873170	52889048	+
375346	TMEM110	375346	TMEM110	3	52870772	52931597	-
345462	ZNF879	345462	ZNF879	5	178450776	178461388	+
55831	TMEM111	55831	EMC3	3	10005636	10029146	-
441818	WBP11P1	441818	WBP11P1	18	30091626	30094597	+
729747	ZNF878	729747	ZNF878	19	12154620	12163782	-
113277	TMEM106A	113277	TMEM106A	17	41363865	41372061	+
374666	WASH3P	374666	WASH3P	15	102501016	102516808	+
642280	ZNF876P	642280	ZNF876P	4	206389	249774	+
54664	TMEM106B	54664	TMEM106B	7	12250848	12276890	+
375260	WASH2P	375260	WASH2P	2	114341230	114356614	+
643641	ZNF862	643641	ZNF862	7	149535464	149564568	+
79022	TMEM106C	79022	TMEM106C	12	48357330	48362661	+
653635	WASH7P	653635	WASH7P	1	14362	29370	-
344787	ZNF860	344787	ZNF860	3	32023266	32033228	+
84314	TMEM107	84314	TMEM107	17	8076296	8079723	-
375690	WASH5P	375690	WASH5P	19	60951	70966	-
7639	ZNF85	7639	ZNF85	19	21106059	21133503	+
8936	WASF1	8936	WASF1	6	110421022	110501219	-
54868	TMEM104	54868	TMEM104	17	72772622	72835922	+
10810	WASF3	10810	WASF3	13	27131840	27263082	+
284186	TMEM105	284186	TMEM105	17	79285070	79304474	-
10163	WASF2	10163	WASF2	1	27730734	27816678	-
7643	ZNF90	7643	ZNF90	19	20188803	20231977	+
7554	ZNF8	7554	ZNF8	19	58790314	58827023	+
23023	TMCC1	23023	TMCC1	3	129366635	129612419	-
338917	VSX2	338917	VSX2	14	74706175	74729441	+
126017	ZNF813	126017	ZNF813	19	53970989	53997546	+
9911	TMCC2	9911	TMCC2	1	205197038	205242471	+
30813	VSX1	30813	VSX1	20	25051521	25063015	-
7634	ZNF80	7634	ZNF80	3	113953370	113956425	-
57458	TMCC3	57458	TMCC3	12	94960900	95044324	-
79679	VTCN1	79679	VTCN1	1	117686209	117753582	-
388558	ZNF808	388558	ZNF808	19	53030905	53059502	+
54499	TMCO1	54499	TMCO1	1	165693528	165738159	-
51534	VTA1	51534	VTA1	6	142468372	142542085	+
390980	ZNF805	390980	ZNF805	19	57752053	57774106	+
222008	VSTM2A	222008	VSTM2A	7	54610019	54636948	+
219578	ZNF804B	219578	ZNF804B	7	88388753	88966346	+
11322	TMC6	11322	TMC6	17	76108999	76128488	-
284415	VSTM1	284415	VSTM1	19	54544079	54567207	-
79905	TMC7	79905	TMC7	16	18995256	19075264	+
128434	VSTM2L	128434	VSTM2L	20	36531499	36573752	+
147138	TMC8	147138	TMC8	17	76125505	76139049	+
342865	VSTM2B	342865	VSTM2B	19	30017491	30055458	+
55565	ZNF821	55565	ZNF821	16	71893583	71918093	-
347344	ZNF81	347344	ZNF81	X	47696270	47781655	+
125893	ZNF816A	125893	ZNF816	19	53452632	53466164	-
401303	ZNF815	401303	ZNF815P	7	5862791	5894066	+
730051	ZNF814	730051	ZNF814	19	58380747	58400442	-
127391	TMCO2	127391	TMCO2	1	40713573	40717365	+
10490	VTI1B	10490	VTI1B	14	68113621	68141700	-
55002	TMCO3	55002	TMCO3	13	114145308	114204544	+
143187	VTI1A	143187	VTI1A	10	114206756	114578503	+
255104	TMCO4	255104	TMCO4	1	20008706	20126424	-
10972	TMED10	10972	TMED10	14	75598171	75643349	-
146177	VWA3A	146177	VWA3A	16	22019462	22168287	+
91603	ZNF830	91603	ZNF830	17	33288549	33290205	+
11018	TMED1	11018	TMED1	19	10942743	10946983	-
340706	VWA2	340706	VWA2	10	115999013	116054259	+
374899	ZNF829	374899	ZNF829	19	37379026	37407193	-
10959	TMED2	10959	TMED2	12	124069076	124082688	+
4013	VWA5A	4013	VWA5A	11	123986111	124017619	+
283489	ZNF828	283489	CHAMP1	13	115079965	115092803	+
23423	TMED3	23423	TMED3	15	79603404	79675802	+
200403	VWA3B	200403	VWA3B	2	98703595	98929410	+
152485	ZNF827	152485	ZNF827	4	146681874	146859607	-
145942	TMCO5A	145942	TMCO5A	15	38226801	38243623	+
56663	VTRNA1-2	56663	VTRNA1-2	5	140098511	140098598	+
664701	ZNF826	664701	ZNF826P	19	20578626	20607771	-
55374	TMCO6	55374	TMCO6	5	140019012	140024989	+
56664	VTRNA1-1	56664	VTRNA1-1	5	140090861	140090958	+
55552	ZNF823	55552	ZNF823	19	11832080	11849824	-
79613	TMCO7	79613	TANGO6	16	68877456	69119085	+
64856	VWA1	64856	VWA1	1	1370903	1378262	+
286102	TMED10P1	286102	TMED10P1	8	146220251	146224283	+
56662	VTRNA1-3	56662	VTRNA1-3	5	140105744	140105831	+
7448	VTN	7448	VTN	17	26694298	26697373	-
162962	ZNF836	162962	ZNF836	19	52658039	52674896	-
90485	ZNF835	90485	ZNF835	19	57173729	57183151	-
401898	ZNF833	401898	ZNF833P	19	11784813	11797384	+
128611	ZNF831	128611	ZNF831	20	57735895	57834168	+
222068	TMED4	222068	TMED4	7	44617493	44621881	-
50999	TMED5	50999	TMED5	1	93615299	93646246	-
127731	VWA5B1	127731	VWA5B1	1	20617412	20681662	+
27183	VPS4A	27183	VPS4A	16	69345242	69358951	+
163131	ZNF780B	163131	ZNF780B	19	40534167	40562125	-
11311	VPS45	11311	VPS45	1	150039350	150117505	+
284323	ZNF780A	284323	ZNF780A	19	40575059	40596845	-
6293	VPS52	6293	VPS52	6	33218049	33239723	-
58492	ZNF77	58492	ZNF77	19	2933216	2944969	-
9525	VPS4B	9525	VPS4B	18	61056423	61089752	-
27072	VPS41	27072	VPS41	7	38763543	38948800	-
23339	VPS39	23339	VPS39	15	42450899	42500524	-
388507	ZNF788	388507	ZNF788	19	12203078	12225493	+
126208	ZNF787	126208	ZNF787	19	56598732	56632649	-
136051	ZNF786	136051	ZNF786	7	148766733	148787869	-
146540	ZNF785	146540	ZNF785	16	30591994	30597092	-
147808	ZNF784	147808	ZNF784	19	56132107	56135941	-
158431	ZNF782	158431	ZNF782	9	99578754	99696169	-
163115	ZNF781	163115	ZNF781	19	38158650	38183216	-
51542	VPS54	51542	VPS54	2	64119280	64246526	-
55275	VPS53	55275	VPS53	17	411908	618096	-
23355	VPS8	23355	VPS8	3	184529925	184770402	+
6944	VPS72	6944	VPS72	1	151148776	151162689	-
64114	TMBIM1	64114	TMBIM1	2	219138917	219157280	-
54621	VSIG10	54621	VSIG10	12	118501398	118541810	-
126375	ZNF792	126375	ZNF792	19	35447078	35455139	-
51643	TMBIM4	51643	TMBIM4	12	66530717	66563808	-
147645	VSIG10L	147645	VSIG10L	19	51834795	51845378	-
163049	ZNF791	163049	ZNF791	19	12721732	12740676	+
7009	TMBIM6	7009	TMBIM6	12	50135293	50158717	+
23584	VSIG2	23584	VSIG2	11	124617370	124622109	-
388536	ZNF790	388536	ZNF790	19	37309224	37341689	-
117531	TMC1	117531	TMC1	9	75136717	75451267	+
340547	VSIG1	340547	VSIG1	X	107288160	107322414	+
285989	ZNF789	285989	ZNF789	7	99070476	99085408	+
7443	VRK1	7443	VRK1	14	97263684	97347951	+
56889	TM9SF3	56889	TM9SF3	10	98277867	98346809	-
51231	VRK3	51231	VRK3	19	50479724	50529274	-
9777	TM9SF4	9777	TM9SF4	20	30697309	30755061	+
7444	VRK2	7444	VRK2	2	58273777	58387055	+
91752	ZNF804A	91752	ZNF804A	2	185463093	185804214	+
168850	ZNF800	168850	ZNF800	7	127010097	127032778	-
7553	ZNF7	7553	ZNF7	8	146052855	146072893	+
7633	ZNF79	7633	ZNF79	9	130186653	130209525	+
90576	ZNF799	90576	ZNF799	19	12500828	12512088	-
390927	ZNF793	390927	ZNF793	19	37997323	38034239	+
117532	TMC2	117532	TMC2	20	2517253	2622494	+
391123	VSIG8	391123	VSIG8	1	159824106	159832447	-
342125	TMC3	342125	TMC3	15	81624760	81666418	-
11326	VSIG4	11326	VSIG4	X	65241580	65259967	-
147798	TMC4	147798	TMC4	19	54663833	54676944	-
79838	TMC5	79838	TMC5	16	19421839	19510435	+
7447	VSNL1	7447	VSNL1	2	17721807	17837706	+
157680	VPS13B	157680	VPS13B	8	100025299	100890447	+
23230	VPS13A	23230	VPS13A	9	79792269	80032399	+
55187	VPS13D	55187	VPS13D	1	12290101	12572099	+
54832	VPS13C	54832	VPS13C	15	62144588	62352664	-
112936	VPS26B	112936	VPS26B	11	134094561	134117686	+
9559	VPS26A	9559	VPS26A	10	70883908	70932617	+
57617	VPS18	57617	VPS18	15	41186628	41196173	+
64601	VPS16	64601	VPS16	20	2821373	2847378	+
84313	VPS25	84313	VPS25	17	40925454	40931618	+
51652	VPS24	51652	CHMP3	2	86730553	86790620	-
65082	VPS33A	65082	VPS33A	12	122714111	122751068	-
54989	ZNF770	54989	ZNF770	15	35270542	35280497	-
51699	VPS29	51699	VPS29	12	110929330	110939916	-
7629	ZNF76	7629	ZNF76	6	35226691	35263762	+
55737	VPS35	55737	VPS35	16	46693589	46723144	-
26276	VPS33B	26276	VPS33B	15	91541774	91565833	-
51160	VPS28	51160	VPS28	8	145648984	145653946	-
197320	ZNF778	197320	ZNF778	16	89284111	89302402	+
27153	ZNF777	27153	ZNF777	7	149128454	149158053	-
284309	ZNF776	284309	ZNF776	19	58258164	58269527	+
285971	ZNF775	285971	ZNF775	7	150076406	150095719	+
342132	ZNF774	342132	ZNF774	15	90895477	90905884	+
374928	ZNF773	374928	ZNF773	19	58011222	58029772	+
400720	ZNF772	400720	ZNF772	19	57980954	57988945	-
51333	ZNF771	51333	ZNF771	16	30418735	30429916	+
155382	VPS37D	155382	VPS37D	7	73082174	73086440	+
137492	VPS37A	137492	VPS37A	8	17104401	17155533	+
51028	VPS36	51028	VPS36	13	52986737	53024798	-
55048	VPS37C	55048	VPS37C	11	60897728	60928916	-
79720	VPS37B	79720	VPS37B	12	123349875	123380712	-
132332	TMEM155	132332	TMEM155	4	122680085	122686516	-
80008	TMEM156	80008	TMEM156	4	38968052	39034041	-
25907	TMEM158	25907	TMEM158	3	45265956	45267814	-
441027	TMEM150C	441027	TMEM150C	4	83404329	83483595	-
256472	TMEM151A	256472	TMEM151A	11	66059373	66064135	+
441151	TMEM151B	441151	TMEM151B	6	44238480	44247182	+
201799	TMEM154	201799	TMEM154	4	153547266	153601317	-
645843	TMEM14E	645843	TMEM14EP	3	152057487	152058779	-
129303	TMEM150A	129303	TMEM150A	2	85825670	85829822	-
284417	TMEM150B	284417	TMEM150B	19	55823653	55845416	-
55281	TMEM140	55281	TMEM140	7	134832766	134850967	+
80345	ZSCAN16	80345	ZSCAN16	6	28092334	28097864	+
9753	ZSCAN12	9753	ZSCAN12	6	28346598	28367544	-
221584	ZSCAN12P1	221584	ZSCAN12P1	6	28058585	28063493	+
65084	TMEM135	65084	TMEM135	11	86748886	87039876	+
84891	ZSCAN10	84891	ZSCAN10	16	3138895	3149293	-
219902	TMEM136	219902	TMEM136	11	120195838	120204397	+
8233	ZRSR2	8233	ZRSR2	X	15808574	15841383	+
51524	TMEM138	51524	TMEM138	11	61129473	61136977	+
84083	ZRANB3	84083	ZRANB3	2	135954539	136288806	-
135932	TMEM139	135932	TMEM139	7	142982040	142985141	+
9406	ZRANB2	9406	ZRANB2	1	71528974	71546972	-
121256	TMEM132D	121256	TMEM132D	12	129556271	130388212	-
124842	TMEM132E	124842	TMEM132E	17	32907768	32966337	+
83935	TMEM133	83935	TMEM133	11	100862811	100864666	+
80194	TMEM134	80194	TMEM134	11	67231819	67236748	-
92293	TMEM132C	92293	TMEM132C	12	128751948	129192460	+
54764	ZRANB1	54764	ZRANB1	10	126605704	126676005	+
131368	ZPLD1	131368	ZPLD1	3	101928816	102198685	+
11055	ZPBP	11055	ZPBP	7	49977023	50132860	-
79713	TMEM149	79713	IGFLR1	19	36229957	36234075	-
28978	TMEM14A	28978	TMEM14A	6	52535884	52551386	+
81853	TMEM14B	81853	TMEM14B	6	10747995	10770389	+
51522	TMEM14C	51522	TMEM14C	6	10723148	10741577	+
55314	TMEM144	55314	TMEM144	4	159122749	159176439	+
284339	TMEM145	284339	TMEM145	19	42817477	42829214	+
257062	TMEM146	257062	CATSPERD	19	5720688	5778742	+
10430	TMEM147	10430	TMEM147	19	36036502	36038429	+
85014	TMEM141	85014	TMEM141	9	139685777	139687769	+
55260	TMEM143	55260	TMEM143	19	48835613	48867489	-
144404	TMEM120B	144404	TMEM120B	12	122150658	122219974	+
171022	WBSCR26	171022	ABHD11-AS1	7	73149399	73150330	+
9326	ZNHIT3	9326	ZNHIT3	17	34842471	34855154	+
80757	TMEM121	80757	TMEM121	14	105992953	105996554	+
114049	WBSCR22	114049	WBSCR22	7	73097898	73112551	+
741	ZNHIT2	741	ZNHIT2	11	64883875	64885170	-
114908	TMEM123	114908	TMEM123	11	102267056	102323775	-
10467	ZNHIT1	10467	ZNHIT1	7	100860985	100867471	+
57169	ZNFX1	57169	ZNFX1	20	47862437	47894756	-
84216	TMEM117	84216	TMEM117	12	44229853	44783543	+
51186	WBP5	51186	TCEAL9	X	102611380	102613397	+
7652	ZNF99	7652	ZNF99	19	22934985	22966973	-
338773	TMEM119	338773	TMEM119	12	108983622	108991894	-
11193	WBP4	11193	WBP4	13	41634973	41658142	+
148198	ZNF98	148198	ZNF98	19	22573899	22605148	-
8834	TMEM11	8834	TMEM11	17	21101263	21117974	-
64409	WBSCR17	64409	WBSCR17	7	70597523	71178586	+
81931	ZNF93	81931	ZNF93	19	20011722	20046382	+
83862	TMEM120A	83862	TMEM120A	7	75616155	75623992	-
81554	WBSCR16	81554	WBSCR16	7	74441223	74489717	-
168374	ZNF92	168374	ZNF92	7	64838752	64866049	+
23559	WBP1	23559	WBP1	2	74684996	74688018	+
283953	TMEM114	283953	TMEM114	16	8619502	8622226	-
51729	WBP11	51729	WBP11	12	14937513	14956420	-
11070	TMEM115	11070	TMEM115	3	50392180	50396939	-
23558	WBP2	23558	WBP2	17	73841780	73851501	-
89894	TMEM116	89894	TMEM116	12	112369086	112451023	-
164684	WBP2NL	164684	WBP2NL	22	42391607	42428935	+
54680	ZNHIT6	54680	ZNHIT6	1	86115106	86174116	-
7644	ZNF91	7644	ZNF91	19	23540498	23578269	-
54972	TMEM132A	54972	TMEM132A	11	60691913	60704631	+
124626	ZPBP2	124626	ZPBP2	17	38024417	38034149	+
114795	TMEM132B	114795	TMEM132B	12	125811162	126146915	+
64743	WDR13	64743	WDR13	X	48455880	48463582	+
57829	ZP4	57829	ZP4	1	238041164	238054222	-
7784	ZP3	7784	ZP3	7	76026841	76071388	+
7783	ZP2	7783	ZP2	16	21208773	21225831	-
85013	TMEM128	85013	TMEM128	4	4237269	4249965	-
11169	WDHD1	11169	WDHD1	14	55405656	55493819	-
22917	ZP1	22917	ZP1	11	60635015	60643164	+
92305	TMEM129	92305	TMEM129	4	1717679	1723084	-
57705	WDFY4	57705	WDFY4	10	49892907	50191001	+
148066	ZNRF4	148066	ZNRF4	19	5455426	5456867	+
222865	TMEM130	222865	TMEM130	7	98444111	98467673	-
55759	WDR12	55759	WDR12	2	203745323	203776949	-
84133	ZNRF3	84133	ZNRF3	22	29279755	29453476	+
23505	TMEM131	23505	TMEM131	2	98372799	98612389	-
55717	WDR11	55717	WDR11	10	122610687	122669038	+
223082	ZNRF2	223082	ZNRF2	7	30323923	30407308	+
128218	TMEM125	128218	TMEM125	1	43735665	43739673	+
57590	WDFY1	57590	WDFY1	2	224740065	224810104	-
84233	TMEM126A	84233	TMEM126A	11	85358963	85367597	+
135886	WBSCR28	135886	WBSCR28	7	73275489	73280223	+
55863	TMEM126B	55863	TMEM126B	11	85339617	85347583	+
23001	WDFY3	23001	WDFY3	4	85590690	85887544	-
55654	TMEM127	55654	TMEM127	2	96915946	96931751	-
115825	WDFY2	115825	WDFY2	13	52158484	52340935	+
155368	WBSCR27	155368	WBSCR27	7	73248920	73256855	-
84937	ZNRF1	84937	ZNRF1	16	75032915	75144892	+
30834	ZNRD1	30834	ZNRD1	6	30029017	30032686	+
3916	LAMP1	3916	LAMP1	13	113951436	113977746	+
10314	LANCL1	10314	LANCL1	2	211295973	211342347	-
55915	LANCL2	55915	LANCL2	7	55433141	55501435	+
3920	LAMP2	3920	LAMP2	X	119560003	119603204	-
27074	LAMP3	27074	LAMP3	3	182840003	182880667	-
9215	LARGE	9215	LARGE	22	33668509	34316464	-
55132	LARP1B	55132	LARP1B	4	128982421	129144086	+
113251	LARP4	113251	LARP4	12	50794592	50873788	+
55323	LARP6	55323	LARP6	15	71123889	71146498	-
23367	LARP1	23367	LARP1	5	154062224	154197167	+
23185	LARP4B	23185	LARP4B	10	852854	977645	-
9741	LAPTM4A	9741	LAPTM4A	2	20232411	20251789	-
55353	LAPTM4B	55353	LAPTM4B	8	98787809	98864830	+
347404	LANCL3	347404	LANCL3	X	37430822	37536750	+
51056	LAP3	51056	LAP3	4	17578927	17609590	+
7805	LAPTM5	7805	LAPTM5	1	31205315	31230683	-
10715	LASS1	10715	CERS1	19	18979361	19007396	-
29956	LASS2	29956	CERS2	1	150937649	150947479	-
3927	LASP1	3927	LASP1	17	37026112	37078023	+
91012	LASS5	91012	CERS5	12	50523581	50561154	-
253782	LASS6	253782	CERS6	2	169312759	169631644	+
204219	LASS3	204219	CERS3	15	100940600	101084925	-
79603	LASS4	79603	CERS4	19	8274217	8327305	+
51520	LARS	51520	LARS	5	145492589	145562294	-
81887	LAS1L	81887	LAS1L	X	64732462	64754686	-
51574	LARP7	51574	LARP7	4	113558120	113578748	+
23395	LARS2	23395	LARS2	3	45430053	45590334	+
51144	HSD17B12	51144	HSD17B12	11	43702108	43878169	+
143903	LAYN	143903	LAYN	11	111411233	111432470	+
345275	HSD17B13	345275	HSD17B13	4	88224941	88244056	-
81606	LBH	81606	LBH	2	30454397	30482899	+
27040	LAT	27040	LAT	16	28996147	29002104	+
51170	HSD17B11	51170	HSD17B11	4	88257691	88312455	-
54900	LAX1	54900	LAX1	1	203734284	203745500	+
3294	HSD17B2	3294	HSD17B2	16	82068842	82132139	+
10660	LBX1	10660	LBX1	10	102986733	102989954	-
3293	HSD17B3	3293	HSD17B3	9	98997588	99064662	-
85474	LBX2	85474	LBX2	2	74724644	74730443	-
51171	HSD17B14	51171	HSD17B14	19	49316274	49339935	-
3929	LBP	3929	LBP	20	36974814	37005653	+
3292	HSD17B1	3292	HSD17B1	17	40703984	40707232	+
3930	LBR	3930	LBR	1	225589204	225616557	-
26524	LATS2	26524	LATS2	13	21547175	21635722	-
7462	LAT2	7462	LAT2	7	73624087	73644164	+
9113	LATS1	9113	LATS1	6	149979289	150039392	-
3283	HSD3B1	3283	HSD3B1	1	120049826	120057681	+
353132	LCE1B	353132	LCE1B	1	152784447	152785585	+
3284	HSD3B2	3284	HSD3B2	1	119957554	119965662	+
353133	LCE1C	353133	LCE1C	1	152777311	152779107	-
51478	HSD17B7	51478	HSD17B7	1	162760496	162782608	+
3931	LCAT	3931	LCAT	16	67973787	67978656	-
7923	HSD17B8	7923	HSD17B8	6	33172414	33174608	+
353131	LCE1A	353131	LCE1A	1	152799949	152800573	+
84263	HSDL2	84263	HSDL2	9	115142189	115234685	+
353137	LCE1F	353137	LCE1F	1	152748848	152749445	+
3297	HSF1	3297	HSF1	8	145515270	145538385	+
353139	LCE2A	353139	LCE2A	1	152670840	152671918	+
80270	HSD3B7	80270	HSD3B7	16	30995949	31000473	+
353134	LCE1D	353134	LCE1D	1	152769227	152770657	+
83693	HSDL1	83693	HSDL1	16	84155744	84178800	-
353135	LCE1E	353135	LCE1E	1	152758753	152760902	+
167691	LCA5	167691	LCA5	6	80194708	80247147	-
158160	HSD17B7P2	158160	HSD17B7P2	10	38645308	38667433	+
3295	HSD17B4	3295	HSD17B4	5	118788138	118878030	+
390598	LBXCOR1	390598	SKOR1	15	68112042	68126498	+
8630	HSD17B6	8630	HSD17B6	12	57146237	57181574	+
150082	LCA5L	150082	LCA5L	21	40777770	40817676	-
100130086	HSFX2	100130086	HSFX2	X	148674172	148676974	-
353144	LCE3C	353144	LCE3C	1	152573138	152573562	+
159119	HSFY2	159119	HSFY2	Y	20893326	20935621	-
84648	LCE3D	84648	LCE3D	1	152551860	152552980	-
124535	HSF5	124535	HSF5	17	56497528	56565759	-
353142	LCE3A	353142	LCE3A	1	152595310	152595579	-
51402	HSFX1	100506164	HSFX1	X	148855726	148858517	+
353143	LCE3B	353143	LCE3B	1	152586287	152586574	+
378465	HSN2	65125	WNK1	12	861759	1020618	+
254910	LCE5A	254910	LCE5A	1	152483320	152484653	+
3320	HSP90AA1	3320	HSP90AA1	14	102547075	102606086	-
448835	LCE6A	448835	LCE6A	1	152815330	152816459	+
27437	HSFYL1	27437	HSFY1P1	22	17308364	17310225	+
353145	LCE3E	353145	LCE3E	1	152538175	152539229	-
84941	HSH2D	84941	HSH2D	19	16244838	16269381	+
199834	LCE4A	199834	LCE4A	1	152681523	152681910	+
353140	LCE2C	353140	LCE2C	1	152647791	152649050	+
3299	HSF4	3299	HSF4	16	67197288	67203848	+
353141	LCE2D	353141	LCE2D	1	152635887	152637135	+
11077	HSF2BP	11077	HSF2BP	21	44949066	45079380	-
26239	LCE2B	26239	LCE2B	1	152658599	152659877	+
3298	HSF2	3298	HSF2	6	122720696	122754264	+
259217	HSPA12A	259217	HSPA12A	10	118430703	118609693	-
286256	LCN12	286256	LCN12	9	139844032	139849957	+
116835	HSPA12B	116835	HSPA12B	20	3713317	3733758	+
389812	LCN15	389812	LCN15	9	139654086	139658965	-
7184	HSP90B1	7184	HSP90B1	12	104324112	104341708	+
9836	LCMT2	9836	LCMT2	15	43619974	43622820	-
343477	HSP90B3P	343477	HSP90B3P	1	92108073	92109898	+
414332	LCN10	414332	LCN10	9	139632619	139637411	-
